STANDARDDEV,BLDG_COM_DEM,UTILITY RELEASE INFORMATION,Electric Utility Release Date,2,2018-06-17 14:35:24.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,20,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,UTILITY RELEASE INFORMATION,Gas Uitlity Release Date,2,2018-06-17 14:35:24.000,CLI,A,10,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,20,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,UTILITY RELEASE INFORMATION,Sewer Utility Release Date,2,2018-06-17 14:35:24.000,CLI,A,40,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,20,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,UTILITY RELEASE INFORMATION,Water Utility Release Date,2,2018-06-17 14:35:24.000,CLI,A,30,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,20,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ELC,GENERAL PROJECT INFORMATION,Estimated Cost (Job Value),8,2018-06-22 13:29:11.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ELC,GENERAL PROJECT INFORMATION,Type of Work,5,2018-06-22 13:29:11.000,CLI,A,10,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,50,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ELC,PERMIT DATES,Application Expiration Date,2,2018-06-22 13:29:11.000,CLI,A,10,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ELC,PERMIT DATES,Permit Expiration Date,2,2018-06-22 13:29:11.000,CLI,A,30,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ELC,PERMIT DATES,Permit Issued Date,2,2018-06-22 13:29:11.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_FDN,CONSTRUCTION TYPE,Area (Sq. Ft),4,2018-06-28 10:42:53.000,DBROWN,A,20,NULL,NULL,NULL,N,NULL,N,FEEATTACHEDTABLE,NULL,240,0,NULL,20,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_FDN,CONSTRUCTION TYPE,Construction Type,5,2018-06-28 10:42:53.000,DBROWN,A,10,NULL,NULL,NULL,Y,NULL,N,FEEATTACHEDTABLE,NULL,240,60,NULL,20,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
